Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
3d-embroidered-patches,3D Embroidered Patches,"3D embroidered patches provide the upscale aesthetic of direct embroidery without the long-term obligation. These patches are available with either a sleek thin-stitched edge or a robust merrow border. Each patch order includes a free roll of Thermal Tape.",Patch Kraze,Uncategorized,3d embroidered,"3D Embroidered Patches, patches, Popular, rush, Standard Patches",true,Patch Size x Quantity,1.0 inch - 25-49,3DEMB-1.0-2549,0,shopify,100,deny,manual,1.94,,true,true,,https://cdn.shopify.com/s/files/1/0661/2965/7940/files/Photo_3DEmbroideryNP05_2024.jpg?v=1762185690,1,,false,,,lb,active
3d-embroidered-patches,,,,,,,,,1.0 inch - 50-99,3DEMB-1.0-5099,0,shopify,100,deny,manual,1.29,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.0 inch - 100-199,3DEMB-1.0-100199,0,shopify,100,deny,manual,0.96,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.0 inch - 200-499,3DEMB-1.0-200499,0,shopify,100,deny,manual,0.68,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.0 inch - 500-999,3DEMB-1.0-500999,0,shopify,100,deny,manual,0.51,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.0 inch - 1000+,3DEMB-1.0-1000,0,shopify,100,deny,manual,0.45,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.5 inch - 25-49,3DEMB-1.5-2549,0,shopify,100,deny,manual,2.91,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.5 inch - 50-99,3DEMB-1.5-5099,0,shopify,100,deny,manual,1.94,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.5 inch - 100-199,3DEMB-1.5-100199,0,shopify,100,deny,manual,1.43,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.5 inch - 200-499,3DEMB-1.5-200499,0,shopify,100,deny,manual,1.01,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.5 inch - 500-999,3DEMB-1.5-500999,0,shopify,100,deny,manual,0.75,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,1.5 inch - 1000+,3DEMB-1.5-1000,0,shopify,100,deny,manual,0.66,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.0 inch - 25-49,3DEMB-2.0-2549,0,shopify,100,deny,manual,3.87,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.0 inch - 50-99,3DEMB-2.0-5099,0,shopify,100,deny,manual,2.58,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.0 inch - 100-199,3DEMB-2.0-100199,0,shopify,100,deny,manual,1.91,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.0 inch - 200-499,3DEMB-2.0-200499,0,shopify,100,deny,manual,1.29,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.0 inch - 500-999,3DEMB-2.0-500999,0,shopify,100,deny,manual,0.98,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.0 inch - 1000+,3DEMB-2.0-1000,0,shopify,100,deny,manual,0.89,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.5 inch - 25-49,3DEMB-2.5-2549,0,shopify,100,deny,manual,4.83,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.5 inch - 50-99,3DEMB-2.5-5099,0,shopify,100,deny,manual,3.23,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.5 inch - 100-199,3DEMB-2.5-100199,0,shopify,100,deny,manual,2.39,,true,true,,,,,,,,,lb,
3d-embroidered-patches,,,,,,,,,2.5 inch - 200-499,3DEMB-2.5-200499,0,shopify,100,deny,manual,1.68,,true,true,,,,,,,,,lb,
